;Q1;Q2;Q3;Q4;Q5;C1;S1;C2;S2;C3;S3;C4;S4;C5;S5;CTotal;STotal;V1;V2;V3;V4;V5;VTotal;PTotal
544;17967;8036;487;4174;2777;44917.5;1796.7;12054.0;1607.2;27422.97;146.1;21370.88;1669.6000000000001;10719.22;1388.5;116484.57;6608.1;99896.51999999999;26438.44;33554.3;30052.8;17939.42;207881.47999999998;91396.90999999997
545;8500;14229;622;3863;5630;21250.0;850.0;21343.5;2845.8;35024.82;186.6;19778.56;1545.2;21731.8;2815.0;119128.68000000001;8242.6;47260.0;46813.41;42855.8;27813.600000000002;36369.8;201112.61000000004;81983.93000000004
546;14524;17772;98;8921;603;36310.0;1452.4;26658.0;3554.4;5518.38;29.4;45675.520000000004;3568.4;2327.58;301.5;116489.48000000001;8906.1;80753.43999999999;58469.88;6752.200000000001;64231.200000000004;3895.38;214102.1;97612.62
547;10544;14800;731;1332;4583;26360.0;1054.4;22200.0;2960.0;41162.61;219.29999999999998;6819.84;532.8000000000001;17690.38;2291.5;114232.83;7058.0;58624.64;48692.0;50365.9;9590.4;29606.18;196879.12;82646.29
548;6806;3830;73;6865;13517;17015.0;680.6;5745.0;766.0;4110.63;21.9;35148.8;2746.0;52175.619999999995;6758.5;114195.05;10973.0;37841.36;12600.7;5029.700000000001;49428.0;87319.81999999999;192219.58;78024.52999999998
549;9314;1971;526;7487;5992;23285.0;931.4000000000001;2956.5;394.20000000000005;29619.06;157.79999999999998;38333.44;2994.8;23129.12;2996.0;117323.12;7474.200000000001;51785.84;6484.59;36241.4;53906.4;38708.32;187126.55;69803.43
550;1472;8168;887;3355;9369;3680.0;147.20000000000002;12252.0;1633.6000000000001;49946.97;266.09999999999997;17177.6;1342.0;36164.34;4684.5;119220.91;8073.4;8184.32;26872.72;61114.3;24156.0;60523.74;180851.08;61630.169999999984
551;5367;6825;1395;822;2282;13417.5;536.7;10237.5;1365.0;78552.45;418.5;4208.64;328.8;8808.52;1141.0;115224.61;3790.0;29840.519999999997;22454.25;96115.50000000001;5918.400000000001;14741.72;169070.39;53845.78000000001
552;453;2218;581;14750;461;1132.5;45.300000000000004;3327.0;443.6;32716.11;174.29999999999998;75520.0;5900.0;1779.46;230.5;114475.07;6793.7;2518.68;7297.22;40030.9;106200.0;2978.06;159024.86;44549.78999999998
553;9958;15963;127;7992;5319;24895.0;995.8000000000001;23944.5;3192.6000000000004;7151.37;38.1;40919.04;3196.8;20531.34;2659.5;117441.25;10082.800000000001;55366.479999999996;52518.270000000004;8750.300000000001;57542.4;34360.74;208538.19;91096.94
554;7709;2834;916;889;9324;19272.5;770.9000000000001;4251.0;566.8000000000001;51579.96;274.8;4551.68;355.6;35990.64;4662.0;115645.77999999998;6630.1;42862.03999999999;9323.86;63112.40000000001;6400.8;60233.04;181932.14;66286.36000000003
555;5358;4828;853;4044;7321;13395.0;535.8000000000001;7242.0;965.6;48032.43;255.89999999999998;20705.28;1617.6000000000001;28259.059999999998;3660.5;117633.76999999999;7035.400000000001;29790.48;15884.12;58771.700000000004;29116.8;47293.659999999996;180856.76;63222.99000000002
556;5069;16501;1;15575;513;12672.5;506.90000000000003;24751.5;3300.2000000000003;56.31;0.3;79744.0;6230.0;1980.1799999999998;256.5;119204.48999999999;10293.900000000001;28183.64;54288.29;68.9;112140.0;3313.98;197994.81;78790.32
557;8691;9931;408;4789;8927;21727.5;869.1;14896.5;1986.2;22974.48;122.39999999999999;24519.68;1915.6000000000001;34458.22;4463.5;118576.38;9356.8;48321.96;32672.99;28111.2;34480.8;57668.42;201255.37;82678.98999999999
558;6008;7658;215;9840;7553;15020.0;600.8000000000001;11487.0;1531.6000000000001;12106.65;64.5;50380.8;3936.0;29154.579999999998;3776.5;118149.03000000001;9909.4;33404.479999999996;25194.82;14813.500000000002;70848.0;48792.38;193053.18;74904.14999999998
559;16764;10061;150;4092;8411;41910.0;1676.4;15091.5;2012.2;8446.5;45.0;20951.04;1636.8000000000002;32466.46;4205.5;118865.5;9575.900000000001;93207.84;33100.69;10335.0;29462.4;54335.06;220440.99;101575.48999999999
560;478;8006;1085;6115;3521;1195.0;47.800000000000004;12009.0;1601.2;61096.350000000006;325.5;31308.8;2446.0;13591.06;1760.5;119200.21;6181.0;2657.68;26339.74;74756.5;44028.0;22745.66;170527.58;51327.36999999998
561;1265;17264;355;3275;13174;3162.5;126.5;25896.0;3452.8;19990.05;106.5;16768.0;1310.0;50851.64;6587.0;116668.19;11582.8;7033.4;56798.56;24459.500000000004;23580.0;85104.04;196975.5;80307.31
562;14415;3887;9;10711;5063;36037.5;1441.5;5830.5;777.4000000000001;506.79;2.6999999999999997;54840.32;4284.400000000001;19543.18;2531.5;116758.29000000001;9037.5;80147.4;12788.23;620.1;77119.2;32706.98;203381.91;86623.62
563;19095;8080;0;10415;903;47737.5;1909.5;12120.0;1616.0;0.0;0.0;53324.8;4166.0;3485.58;451.5;116667.88;8143.0;106168.2;26583.2;0.0;74988.0;5833.38;213572.78;96904.9
564;16424;19629;82;3591;6346;41060.0;1642.4;29443.5;3925.8;4617.42;24.599999999999998;18385.920000000002;1436.4;24495.559999999998;3173.0;118002.4;10202.2;91317.43999999999;64579.41;5649.8;25855.2;40995.159999999996;228397.00999999998;110394.60999999999
565;6218;9038;1172;3234;1054;15545.0;621.8000000000001;13557.0;1807.6000000000001;65995.32;351.59999999999997;16558.08;1293.6000000000001;4068.44;527.0;115723.84000000001;4601.6;34572.079999999994;29735.02;80750.8;23284.8;6808.84;175151.53999999998;59427.69999999997
566;2439;382;168;7797;15988;6097.5;243.9;573.0;76.4;9460.08;50.4;39920.64;3118.8;61713.68;7994.0;117764.9;11483.5;13560.839999999998;1256.78;11575.2;56138.4;103282.48;185813.7;68048.80000000002
567;11819;3786;136;5287;12802;29547.5;1181.9;5679.0;757.2;7658.16;40.8;27069.440000000002;2114.8;49415.72;6401.0;119369.82;10495.7;65713.64;12455.94;9370.400000000001;38066.4;82700.92;208307.3;88937.47999999998
568;346;8482;1292;2185;5130;865.0;34.6;12723.0;1696.4;72752.52;387.59999999999997;11187.2;874.0;19801.8;2565.0;117329.52;5557.6;1923.7599999999998;27905.78;89018.8;15732.0;33139.8;167720.14;50390.62000000001
569;16427;15397;48;7020;3718;41067.5;1642.7;23095.5;3079.4;2702.88;14.399999999999999;35942.4;2808.0;14351.48;1859.0;117159.76;9403.5;91334.12;50656.13;3307.2000000000003;50544.0;24018.28;219859.73;102699.97000000002
570;4908;7492;115;16421;884;12270.0;490.8;11238.0;1498.4;6475.650000000001;34.5;84075.52;6568.400000000001;3412.24;442.0;117471.41000000002;9034.1;27288.48;24648.68;7923.500000000001;118231.2;5710.64;183802.5;66331.08999999998
571;12899;12286;209;5147;6670;32247.5;1289.9;18429.0;2457.2000000000003;11768.79;62.699999999999996;26352.64;2058.8;25746.2;3335.0;114544.12999999999;9203.6;71718.43999999999;40420.94;14400.1;37058.4;43088.2;206686.08000000002;92141.95000000003
572;3132;3093;75;13277;8578;7830.0;313.20000000000005;4639.5;618.6;4223.25;22.5;67978.24;5310.8;33111.08;4289.0;117782.07;10554.1;17413.92;10175.97;5167.5;95594.40000000001;55413.88;183765.67;65983.6
573;6011;11251;355;234;15997;15027.5;601.1;16876.5;2250.2000000000003;19990.05;106.5;1198.08;93.60000000000001;61748.42;7998.5;114840.55;11049.9;33421.159999999996;37015.79;24459.500000000004;1684.8;103340.62;199921.87;85081.31999999999
574;9544;6300;359;7471;6008;23860.0;954.4000000000001;9450.0;1260.0;20215.29;107.7;38251.520000000004;2988.4;23190.88;3004.0;114967.69;8314.5;53064.64;20727.0;24735.100000000002;53791.200000000004;38811.68;191129.62;76161.93
575;2026;4923;1153;6490;990;5065.0;202.60000000000002;7384.5;984.6;64925.43;345.9;33228.8;2596.0;3821.4;495.0;114425.12999999999;4624.1;11264.56;16196.67;79441.70000000001;46728.0;6395.4;160026.33;45601.2
576;4963;2995;1279;4352;1019;12407.5;496.3;4492.5;599.0;72020.49;383.7;22282.24;1740.8000000000002;3933.3399999999997;509.5;115136.07;3729.3;27594.28;9853.55;88123.1;31334.4;6582.74;163488.07;48352.0
577;17224;1001;107;10607;3843;43060.0;1722.4;1501.5;200.20000000000002;6025.17;32.1;54307.840000000004;4242.8;14833.98;1921.5;119728.49;8119.0;95765.43999999999;3293.29;7372.3;76370.40000000001;24825.78;207627.21;87898.71999999999
578;12789;5856;637;7295;363;31972.5;1278.9;8784.0;1171.2;35869.47;191.1;37350.4;2918.0;1401.18;181.5;115377.54999999999;5740.700000000001;71106.84;19266.24;43889.3;52524.0;2344.98;189131.36000000002;73753.81000000003
579;9559;11481;702;4801;2767;23897.5;955.9000000000001;17221.5;2296.2000000000003;39529.62;210.6;24581.12;1920.4;10680.619999999999;1383.5;115910.35999999999;6766.6;53148.03999999999;37772.49;48367.8;34567.200000000004;17874.82;191730.35000000003;75819.99000000005
580;11506;10582;1046;877;2940;28765.0;1150.6000000000001;15873.0;2116.4;58900.26;313.8;4490.24;350.8;11348.4;1470.0;119376.90000000001;5401.6;63973.35999999999;34814.78;72069.40000000001;6314.400000000001;18992.4;196164.33999999997;76787.43999999996
581;10490;9973;419;179;13070;26225.0;1049.0;14959.5;1994.6000000000001;23593.89;125.69999999999999;916.48;71.60000000000001;50450.2;6535.0;116145.06999999999;9775.9;58324.399999999994;32811.17;28869.100000000002;1288.8;84432.2;205725.66999999998;89580.59999999999
582;16511;16662;564;186;4504;41277.5;1651.1000000000001;24993.0;3332.4;31758.84;169.2;952.32;74.4;17385.44;2252.0;116367.1;7479.099999999999;91801.15999999999;54817.98;38859.600000000006;1339.2;29095.84;215913.78;99546.68
583;14656;14114;450;2323;5211;36640.0;1465.6000000000001;21171.0;2822.8;25339.5;135.0;11893.76;929.2;20114.46;2605.5;115158.72;7958.1;81487.36;46435.06;31005.000000000004;16725.600000000002;33663.06;209316.08000000002;94157.36000000002
584;13900;5964;256;11303;928;34750.0;1390.0;8946.0;1192.8;14415.36;76.8;57871.36;4521.2;3582.08;464.0;119564.8;7644.8;77284.0;19621.56;17638.4;81381.6;5994.88;201920.44;82355.64
585;6197;4289;781;6924;3451;15492.5;619.7;6433.5;857.8000000000001;43978.11;234.29999999999998;35450.88;2769.6000000000004;13320.859999999999;1725.5;114675.84999999999;6206.900000000001;34455.32;14110.81;53810.9;49852.8;22293.46;174523.29;59847.44000000002
586;2420;4914;113;17069;2500;6050.0;242.0;7371.0;982.8000000000001;6363.030000000001;33.9;87393.28;6827.6;9650.0;1250.0;116827.31;9336.300000000001;13455.199999999999;16167.06;7785.700000000001;122896.8;16150.0;176454.76;59627.45000000001
587;8409;3611;243;3084;16316;21022.5;840.9000000000001;5416.5;722.2;13683.33;72.89999999999999;15790.08;1233.6000000000001;62979.759999999995;8158.0;118892.17;11027.6;46754.03999999999;11880.19;16742.7;22204.8;105401.36;202983.09;84090.92
588;13763;3862;234;4802;9391;34407.5;1376.3000000000002;5793.0;772.4000000000001;13176.54;70.2;24586.24;1920.8000000000002;36249.26;4695.5;114212.54000000001;8835.2;76522.28;12705.98;16122.600000000002;34574.4;60665.86;200591.12;86378.57999999999
589;12383;17663;63;1760;11554;30957.5;1238.3000000000002;26494.5;3532.6000000000004;3547.53;18.9;9011.2;704.0;44598.439999999995;5777.0;114609.16999999998;11270.8;68849.48;58111.270000000004;4340.700000000001;12672.0;74638.84;218612.29;104003.12000000002
590;162;15067;596;10847;1026;405.0;16.2;22600.5;3013.4;33560.76;178.79999999999998;55536.64;4338.8;3960.3599999999997;513.0;116063.26;8060.200000000001;900.7199999999999;49570.43;41064.4;78098.40000000001;6627.96;176261.91;60198.65000000001
591;5311;4451;647;9145;3396;13277.5;531.1;6676.5;890.2;36432.57;194.1;46822.4;3658.0;13108.56;1698.0;116317.53;6971.4;29529.159999999996;14643.79;44578.3;65844.0;21938.16;176533.41;60215.880000000005
592;9901;8388;941;4622;1099;24752.5;990.1;12582.0;1677.6000000000001;52987.71;282.3;23664.64;1848.8000000000002;4242.139999999999;549.5;118228.98999999999;5348.300000000001;55049.56;27596.52;64834.90000000001;33278.4;7099.54;187858.92;69629.93000000002
593;21327;17717;315;2373;2397;53317.5;2132.7000000000003;26575.5;3543.4;17737.65;94.5;12149.76;949.2;9252.42;1198.5;119032.82999999999;7918.3;118578.12;58288.93;21703.5;17085.600000000002;15484.62;231140.77;112107.94
594;3443;15651;275;4481;12747;8607.5;344.3;23476.5;3130.2000000000003;15485.25;82.5;22942.72;1792.4;49203.42;6373.5;119715.39;11722.900000000001;19143.079999999998;51491.79;18947.5;32263.2;82345.62;204191.19;84475.8
595;7962;7932;438;3193;11794;19905.0;796.2;11898.0;1586.4;24663.780000000002;131.4;16348.16;1277.2;45524.84;5897.0;118339.78;9688.2;44268.719999999994;26096.28;30178.2;22989.600000000002;76189.24;199722.04;81382.26000000001
596;3027;13814;281;2674;14936;7567.5;302.7;20721.0;2762.8;15823.11;84.3;13690.880000000001;1069.6000000000001;57652.96;7468.0;115455.45000000001;11687.400000000001;16830.12;45448.06;19360.9;19252.8;96486.56;197378.44;81922.98999999999
597;6309;11026;491;917;12827;15772.5;630.9000000000001;16539.0;2205.2000000000003;27648.210000000003;147.29999999999998;4695.04;366.8;49512.22;6413.5;114166.97;9763.7;35078.04;36275.54;33829.9;6602.400000000001;82862.42;194648.3;80481.32999999999
598;299;11830;951;7433;2411;747.5;29.900000000000002;17745.0;2366.0;53550.810000000005;285.3;38056.96;2973.2000000000003;9306.46;1205.5;119406.72999999998;6859.900000000001;1662.4399999999998;38920.7;65523.90000000001;53517.6;15575.06;175199.7;55792.97000000003
599;4033;7239;662;4309;9789;10082.5;403.3;10858.5;1447.8000000000002;37277.22;198.6;22062.08;1723.6000000000001;37785.54;4894.5;118065.84;8667.8;22423.48;23816.31;45611.8;31024.8;63236.94;186113.33000000002;68047.49000000002
600;12574;20075;372;3474;4528;31435.0;1257.4;30112.5;4015.0;20947.32;111.6;17786.88;1389.6000000000001;17478.079999999998;2264.0;117759.78000000001;9037.6;69911.44;66046.75;25630.800000000003;25012.8;29250.88;215852.66999999998;98092.88999999997
601;6704;12358;591;4544;7249;16760.0;670.4000000000001;18537.0;2471.6000000000004;33279.21;177.29999999999998;23265.28;1817.6000000000001;27981.14;3624.5;119822.62999999999;8761.400000000001;37274.24;40657.82;40719.9;32716.8;46828.54;198197.3;78374.67
602;18105;2222;530;987;8846;45262.5;1810.5;3333.0;444.40000000000003;29844.300000000003;159.0;5053.4400000000005;394.8;34145.56;4423.0;117638.8;7231.700000000001;100663.79999999999;7310.38;36517.0;7106.400000000001;57145.159999999996;208742.74;91103.93999999999
603;14847;10594;321;2722;7603;37117.5;1484.7;15891.0;2118.8;18075.510000000002;96.3;13936.64;1088.8;29347.579999999998;3801.5;114368.23000000001;8590.1;82549.31999999999;34854.26;22116.9;19598.4;49115.38;208234.25999999998;93866.02999999997
604;13977;4554;135;11766;1869;34942.5;1397.7;6831.0;910.8000000000001;7601.85;40.5;60241.92;4706.400000000001;7214.34;934.5;116831.60999999999;7989.900000000001;77712.12;14982.66;9301.5;84715.2;12073.74;198785.21999999997;81953.60999999999
605;7103;9573;327;8284;6644;17757.5;710.3000000000001;14359.5;1914.6000000000001;18413.37;98.1;42414.08;3313.6000000000004;25645.84;3322.0;118590.29;9358.6;39492.68;31495.170000000002;22530.300000000003;59644.8;42920.24;196083.19;77492.90000000001
606;539;1464;45;19729;2998;1347.5;53.900000000000006;2196.0;292.8;2533.9500000000003;13.5;101012.48;7891.6;11572.279999999999;1499.0;118662.20999999999;9750.800000000001;2996.8399999999997;4816.56;3100.5000000000005;142048.80000000002;19367.079999999998;172329.78;53667.57000000001
607;737;11645;145;6533;14133;1842.5;73.7;17467.5;2329.0;8164.950000000001;43.5;33448.96;2613.2000000000003;54553.38;7066.5;115477.29000000001;12125.9;4097.719999999999;38312.05;9990.5;47037.6;91299.18;190737.05;75259.75999999998
608;10032;10506;836;2079;4753;25080.0;1003.2;15759.0;2101.2000000000003;47075.16;250.79999999999998;10644.48;831.6;18346.579999999998;2376.5;116905.22;6563.300000000001;55777.92;34564.74;57600.4;14968.800000000001;30704.38;193616.24;76711.01999999999
609;9162;2991;281;9936;6424;22905.0;916.2;4486.5;598.2;15823.11;84.3;50872.32;3974.4;24796.64;3212.0;118883.56999999999;8785.1;50940.719999999994;9840.39;19360.9;71539.2;41499.04;193180.25;74296.68000000001
610;1169;9548;914;5486;5198;2922.5;116.9;14322.0;1909.6000000000001;51467.340000000004;274.2;28088.32;2194.4;20064.28;2599.0;116864.44;7094.1;6499.639999999999;31412.920000000002;62974.600000000006;39499.200000000004;33579.08;173965.44;57101.0
611;1354;15656;381;4833;11857;3385.0;135.4;23484.0;3131.2000000000003;21454.11;114.3;24744.96;1933.2;45768.02;5928.5;118836.09;11242.6;7528.24;51508.24;26250.9;34797.6;76596.22;196681.2;77845.11000000002
612;10360;14991;104;5029;9330;25900.0;1036.0;22486.5;2998.2000000000003;5856.24;31.2;25748.48;2011.6000000000001;36013.799999999996;4665.0;116005.01999999999;10742.0;57601.6;49320.39;7165.6;36208.8;60271.8;210568.19;94563.17000000001
613;14095;6652;178;10393;2429;35237.5;1409.5;9978.0;1330.4;10023.18;53.4;53212.16;4157.2;9375.94;1214.5;117826.78;8165.0;78368.2;21885.08;12264.2;74829.6;15691.34;203038.42;85211.64000000001
614;11698;10015;38;12447;1057;29245.0;1169.8;15022.5;2003.0;2139.78;11.4;63728.64;4978.8;4080.02;528.5;114215.94;8691.5;65040.88;32949.35;2618.2000000000003;89618.40000000001;6828.22;197055.05000000002;82839.11000000002
615;17777;2389;425;3829;7167;44442.5;1777.7;3583.5;477.8;23931.75;127.5;19604.48;1531.6000000000001;27664.62;3583.5;119226.84999999999;7498.1;98840.12;7859.81;29282.500000000004;27568.8;46298.82;209850.05;90623.2
616;11829;9444;379;4183;7699;29572.5;1182.9;14166.0;1888.8000000000002;21341.49;113.7;21416.96;1673.2;29718.14;3849.5;116215.09000000001;8708.1;65769.23999999999;31070.760000000002;26113.100000000002;30117.600000000002;49735.54;202806.24000000002;86591.15000000001
617;1893;1737;1033;9519;587;4732.5;189.3;2605.5;347.40000000000003;58168.23;309.9;48737.28;3807.6000000000004;2265.8199999999997;293.5;116509.33000000002;4947.700000000001;10525.08;5714.7300000000005;71173.70000000001;68536.8;3792.02;159742.33;43232.99999999997
618;10952;15115;9;6218;8362;27380.0;1095.2;22672.5;3023.0;506.79;2.6999999999999997;31836.16;2487.2000000000003;32277.32;4181.0;114672.76999999999;10789.1;60893.119999999995;49728.35;620.1;44769.6;54018.52;210029.69;95356.92000000001
619;7638;2744;113;11804;6567;19095.0;763.8000000000001;4116.0;548.8000000000001;6363.030000000001;33.9;60436.48;4721.6;25348.62;3283.5;115359.13;9351.6;42467.28;9027.76;7785.700000000001;84988.8;42422.82;186692.36000000002;71333.23000000001
620;5394;2930;1320;1031;5781;13485.0;539.4;4395.0;586.0;74329.2;396.0;5278.72;412.40000000000003;22314.66;2890.5;119802.58;4824.3;29990.64;9639.7;90948.00000000001;7423.2;37345.26;175346.80000000002;55544.220000000016
621;7542;17266;416;5657;4913;18855.0;754.2;25899.0;3453.2000000000003;23424.96;124.8;28963.84;2262.8;18964.18;2456.5;116106.97999999998;9051.5;41933.52;56805.14;28662.4;40730.4;31737.98;199869.44;83762.46000000002
622;704;703;1083;6814;4417;1760.0;70.4;1054.5;140.6;60983.73;324.9;34887.68;2725.6000000000004;17049.62;2208.5;115735.53;5470.0;3914.24;2312.87;74618.70000000001;49060.8;28533.82;158440.43000000002;42704.90000000002
623;10104;10391;578;1871;9214;25260.0;1010.4000000000001;15586.5;2078.2000000000003;32547.18;173.4;9579.52;748.4000000000001;35566.04;4607.0;118539.23999999999;8617.400000000001;56178.24;34186.39;39824.200000000004;13471.2;59522.44;203182.47000000003;84643.23000000004
624;4377;844;770;1659;14152;10942.5;437.70000000000005;1266.0;168.8;43358.700000000004;231.0;8494.08;663.6;54626.72;7076.0;118688.0;8577.1;24336.12;2776.76;53053.00000000001;11944.800000000001;91421.92;183532.6;64844.600000000006
625;3500;14429;1432;557;1164;8750.0;350.0;21643.5;2885.8;80635.92;429.59999999999997;2851.84;222.8;4493.04;582.0;118374.29999999999;4470.200000000001;19460.0;47471.41;98664.8;4010.4;7519.44;177126.05000000002;58751.75000000003
626;2568;5501;1402;1397;3629;6420.0;256.8;8251.5;1100.2;78946.62000000001;420.59999999999997;7152.64;558.8000000000001;14007.939999999999;1814.5;114778.70000000001;4150.9;14278.079999999998;18098.29;96597.8;10058.4;23443.34;162475.91;47697.20999999999
627;371;9161;891;9299;1351;927.5;37.1;13741.5;1832.2;50172.21;267.3;47610.88;3719.6000000000004;5214.86;675.5;117666.95;6531.700000000001;2062.7599999999998;30139.69;61389.9;66952.8;8727.46;169272.61000000002;51605.66000000002
628;16555;11254;554;5488;397;41387.5;1655.5;16881.0;2250.8;31195.74;166.2;28098.56;2195.2000000000003;1532.4199999999998;198.5;119095.22;6466.200000000001;92045.79999999999;37025.66;38170.600000000006;39513.6;2564.62;209320.28;90225.06
629;1772;17689;927;5228;1231;4430.0;177.20000000000002;26533.5;3537.8;52199.37;278.09999999999997;26767.36;2091.2000000000003;4751.66;615.5;114681.89;6699.8;9852.32;58196.81;63870.3;37641.6;7952.26;177513.29;62831.40000000001
630;189;1499;810;3434;13539;472.5;18.900000000000002;2248.5;299.8;45611.1;243.0;17582.08;1373.6000000000001;52260.54;6769.5;118174.72;8704.8;1050.84;4931.71;55809.00000000001;24724.8;87461.94;173978.29;55803.57000000001
631;932;16641;696;7233;2985;2330.0;93.2;24961.5;3328.2000000000003;39191.76;208.79999999999998;37032.96;2893.2000000000003;11522.1;1492.5;115038.32;8015.900000000001;5181.92;54748.89;47954.4;52077.6;19283.1;179245.91;64207.59
632;12379;7853;414;3785;8658;30947.5;1237.9;11779.5;1570.6000000000001;23312.34;124.19999999999999;19379.2;1514.0;33419.88;4329.0;118838.41999999998;8775.7;68827.23999999999;25836.37;28524.600000000002;27252.0;55930.68;206370.88999999998;87532.47
633;18553;6823;293;1057;10008;46382.5;1855.3000000000002;10234.5;1364.6000000000001;16498.83;87.89999999999999;5411.84;422.8;38630.88;5004.0;117158.54999999999;8734.6;103154.68;22447.670000000002;20187.7;7610.400000000001;64651.68;218052.12999999998;100893.57999999999
634;6412;17110;129;8276;6465;16030.0;641.2;25665.0;3422.0;7263.990000000001;38.699999999999996;42373.12;3310.4;24954.899999999998;3232.5;116287.01;10644.8;35650.719999999994;56291.9;8888.1;59587.200000000004;41763.9;202181.82;85894.81000000001
635;10413;2485;336;10327;4643;26032.5;1041.3;3727.5;497.0;18920.16;100.8;52874.24;4130.8;17921.98;2321.5;119476.37999999999;8091.4;57896.28;8175.65;23150.4;74354.40000000001;29993.78;193570.50999999998;74094.12999999999
636;3662;16597;360;2333;12511;9155.0;366.20000000000005;24895.5;3319.4;20271.600000000002;108.0;11944.960000000001;933.2;48292.46;6255.5;114559.52000000002;10982.3;20360.719999999998;54604.13;24804.000000000004;16797.600000000002;80821.06;197387.51;82827.98999999999
637;8578;411;7;18200;125;21445.0;857.8000000000001;616.5;82.2;394.17;2.1;93184.0;7280.0;482.5;62.5;116122.17;8284.6;47693.67999999999;1352.19;482.30000000000007;131040.0;807.5;181375.66999999998;65253.499999999985
638;17816;13502;365;3331;4464;44540.0;1781.6000000000001;20253.0;2700.4;20553.15;109.5;17054.72;1332.4;17231.04;2232.0;119631.91;8155.9;99056.95999999999;44421.58;25148.500000000004;23983.2;28837.44;221447.68;101815.76999999999
639;3026;824;510;1867;17479;7565.0;302.6;1236.0;164.8;28718.100000000002;153.0;9559.04;746.8000000000001;67468.94;8739.5;114547.08000000002;10106.7;16824.559999999998;2710.96;35139.0;13442.4;112914.34;181031.26;66484.18
640;425;5297;1539;2104;2886;1062.5;42.5;7945.5;1059.4;86661.09;461.7;10772.48;841.6;11139.96;1443.0;117581.53;3848.2000000000003;2363.0;17427.13;106037.1;15148.800000000001;18643.56;159619.59;42038.06
641;15688;16704;143;993;9607;39220.0;1568.8000000000002;25056.0;3340.8;8052.33;42.9;5084.16;397.20000000000005;37083.02;4803.5;114495.51000000001;10153.2;87225.28;54956.16;9852.7;7149.6;62061.22;221244.96000000002;106749.45000000001
642;8729;5002;624;5260;7058;21822.5;872.9000000000001;7503.0;1000.4000000000001;35137.44;187.2;26931.2;2104.0;27243.879999999997;3529.0;118638.01999999999;7693.5;48533.24;16456.58;42993.600000000006;37872.0;45594.68;191450.1;72812.08000000002
643;13330;5820;402;7637;2691;33325.0;1333.0;8730.0;1164.0;22636.620000000003;120.6;39101.44;3054.8;10387.26;1345.5;114180.31999999999;7017.9;74114.79999999999;19147.8;27697.800000000003;54986.4;17383.86;193330.65999999997;79150.33999999998
644;6281;3416;1290;2071;3278;15702.5;628.1;5124.0;683.2;72639.90000000001;387.0;10603.52;828.4000000000001;12653.08;1639.0;116723.00000000001;4165.700000000001;34922.36;11238.64;88881.00000000001;14911.2;21175.88;171129.08000000002;54406.08
645;7717;5307;953;1386;7625;19292.5;771.7;7960.5;1061.4;53663.43;285.9;7096.32;554.4;29432.5;3812.5;117445.25;6485.9;42906.52;17460.03;65661.70000000001;9979.2;49257.5;185264.95;67819.70000000001
646;2093;7786;669;3679;10791;5232.5;209.3;11679.0;1557.2;37671.39;200.7;18836.48;1471.6000000000001;41653.26;5395.5;115072.63;8834.3;11637.08;25615.94;46094.100000000006;26488.8;69709.86;179545.78;64473.149999999994
647;7561;12513;100;6145;10228;18902.5;756.1;18769.5;2502.6000000000004;5631.0;30.0;31462.4;2458.0;39480.08;5114.0;114245.48;10860.7;42039.159999999996;41167.770000000004;6890.000000000001;44244.0;66072.88;200413.81;86168.33
648;10665;4537;110;880;18969;26662.5;1066.5;6805.5;907.4000000000001;6194.1;33.0;4505.6;352.0;73220.34;9484.5;117388.04;11843.4;59297.399999999994;14926.73;7579.000000000001;6336.0;122539.74;210678.87;93290.83
649;6125;12195;1225;1108;2392;15312.5;612.5;18292.5;2439.0;68979.75;367.5;5672.96;443.20000000000005;9233.119999999999;1196.0;117490.83;5058.2;34055.0;40121.55;84402.5;7977.6;15452.32;182008.97;64518.14
650;2871;1445;638;4837;11688;7177.5;287.1;2167.5;289.0;35925.78;191.4;24765.440000000002;1934.8000000000002;45115.68;5844.0;115151.9;8546.3;15962.759999999998;4754.05;43958.200000000004;34826.4;75504.48;175005.89;59853.99000000002
651;8870;2506;919;4247;5236;22175.0;887.0;3759.0;501.20000000000005;51748.89;275.7;21744.64;1698.8000000000002;20210.96;2618.0;119638.48999999999;5980.700000000001;49317.2;8244.74;63319.100000000006;30578.4;33824.56;185284.0;65645.51000000001
652;15744;16248;367;865;7119;39360.0;1574.4;24372.0;3249.6000000000004;20665.77;110.1;4428.8;346.0;27479.34;3559.5;116305.91;8839.6;87536.64;53455.92;25286.300000000003;6228.0;45988.74;218495.59999999998;102189.68999999997
653;7548;9059;1112;2731;2243;18870.0;754.8000000000001;13588.5;1811.8000000000002;62616.72;333.59999999999997;13982.720000000001;1092.4;8657.98;1121.5;117715.92;5114.1;41966.88;29804.11;76616.8;19663.2;14489.78;182540.77;64824.84999999999
654;3081;17772;1022;788;5660;7702.5;308.1;26658.0;3554.4;57548.82;306.59999999999997;4034.56;315.20000000000005;21847.6;2830.0;117791.48000000001;7314.3;17130.36;58469.88;70415.8;5673.6;36563.6;188253.24;70461.75999999998
655;7356;18946;809;2732;2192;18390.0;735.6;28419.0;3789.2000000000003;45554.79;242.7;13987.84;1092.8;8461.119999999999;1096.0;114812.75;6956.3;40899.36;62332.340000000004;55740.100000000006;19670.4;14160.32;192802.52000000002;77989.77000000002
