;Q1;Q2;Q3;Q4;Q5;C1;S1;C2;S2;C3;S3;C4;S4;C5;S5;CTotal;STotal;V1;V2;V3;V4;V5;VTotal;PTotal
18;7701;10227;462;8056;4675;19252.5;770.1;15340.5;2045.4;26015.22;138.6;41246.72;3222.4;18045.5;2337.5;119900.44;8514.0;42817.56;33646.83;31831.800000000003;58003.200000000004;30200.5;196499.89;76599.45000000001
19;11455;15592;602;3077;4639;28637.5;1145.5;23388.0;3118.4;33898.62;180.6;15754.24;1230.8000000000002;17906.54;2319.5;119584.9;7994.8;63689.799999999996;51297.68;41477.8;22154.4;29967.94;208587.62;89002.72
20;4699;10959;441;807;15533;11747.5;469.90000000000003;16438.5;2191.8;24832.710000000003;132.29999999999998;4131.84;322.8;59957.38;7766.5;117107.93;10883.300000000001;26126.44;36055.11;30384.9;5810.400000000001;100343.18;198720.03;81612.1
21;2407;4145;1020;103;11598;6017.5;240.70000000000002;6217.5;829.0;57436.200000000004;306.0;527.36;41.2;44768.28;5799.0;114966.84000000001;7215.9;13382.919999999998;13637.05;70278.0;741.6;74923.08;172962.65000000002;57995.81000000001
22;13690;1109;284;4228;10613;34225.0;1369.0;1663.5;221.8;15992.04;85.2;21647.36;1691.2;40966.18;5306.5;114494.07999999999;8673.7;76116.4;3648.61;19567.600000000002;30441.600000000002;68559.98;198334.19;83840.11000000002
23;1096;5725;1205;4580;4134;2740.0;109.60000000000001;8587.5;1145.0;67853.55;361.5;23449.600000000002;1832.0;15957.24;2067.0;118587.89000000001;5515.1;6093.759999999999;18835.25;83024.5;32976.0;26705.64;167635.15000000002;49047.26000000001
24;6393;13447;822;3839;4523;15982.5;639.3000000000001;20170.5;2689.4;46286.82;246.6;19655.68;1535.6000000000001;17458.78;2261.5;119554.28;7372.400000000001;35545.079999999994;44240.63;56635.8;27640.8;29218.579999999998;193280.88999999998;73726.60999999999
25;269;4337;782;9591;4613;672.5;26.900000000000002;6505.5;867.4000000000001;44034.42;234.6;49105.92;3836.4;17806.18;2306.5;118124.51999999999;7271.8;1495.6399999999999;14268.73;53879.8;69055.2;29799.98;168499.35;50374.830000000016
26;2248;16594;217;11167;4811;5620.0;224.8;24891.0;3318.8;12219.27;65.1;57175.04;4466.8;18570.46;2405.5;118475.76999999999;10481.0;12498.88;54594.26;14951.300000000001;80402.40000000001;31079.06;193525.90000000002;75050.13000000003
27;9988;702;787;5740;4117;24970.0;998.8000000000001;1053.0;140.4;44315.97;236.1;29388.8;2296.0;15891.619999999999;2058.5;115619.39;5729.8;55533.28;2309.58;54224.3;41328.0;26595.82;179990.98;64371.59000000001
28;2876;5776;209;15335;2535;7190.0;287.6;8664.0;1155.2;11768.79;62.699999999999996;78515.2;6134.0;9785.1;1267.5;115923.09;8907.0;15990.56;19003.04;14400.1;110412.0;16376.1;176181.80000000002;60258.71000000002
29;5092;3149;880;4157;7092;12730.0;509.20000000000005;4723.5;629.8000000000001;49552.8;264.0;21283.84;1662.8000000000002;27375.12;3546.0;115665.26;6611.8;28311.519999999997;10360.210000000001;60632.00000000001;29930.4;45814.32;175048.45;59383.19000000002
30;16001;1002;1261;887;718;40002.5;1600.1000000000001;1503.0;200.4;71006.91;378.3;4541.4400000000005;354.8;2771.48;359.0;119825.33;2892.6000000000004;88965.56;3296.58;86882.90000000001;6386.400000000001;4638.28;190169.72;70344.39
31;4957;14008;1100;895;5021;12392.5;495.70000000000005;21012.0;2801.6000000000004;61941.0;330.0;4582.400000000001;358.0;19381.059999999998;2510.5;119308.95999999999;6495.8;27560.92;46086.32;75790.0;6444.0;32435.66;188316.9;69007.94
32;15686;11930;690;1798;2808;39215.0;1568.6000000000001;17895.0;2386.0;38853.9;207.0;9205.76;719.2;10838.88;1404.0;116008.54;6284.8;87214.15999999999;39249.7;47541.00000000001;12945.6;18139.68;205090.13999999998;89081.59999999999
33;4629;5938;156;7117;13357;11572.5;462.90000000000003;8907.0;1187.6000000000001;8784.36;46.8;36439.04;2846.8;51558.02;6678.5;117260.91999999998;11222.6;25737.239999999998;19536.02;10748.400000000001;51242.4;86286.22;193550.28;76289.36000000002
34;4985;18844;490;5626;4635;12462.5;498.5;28266.0;3768.8;27591.9;147.0;28805.12;2250.4;17891.1;2317.5;115016.62;8982.2;27716.6;61996.76;33761.0;40507.200000000004;29942.1;193923.66;78907.04000000001
35;932;2829;376;6482;14302;2330.0;93.2;4243.5;565.8000000000001;21172.56;112.8;33187.840000000004;2592.8;55205.72;7151.0;116139.62000000001;10515.6;5181.92;9307.41;25906.4;46670.4;92390.92;179457.05;63317.42999999998
36;6709;244;404;6973;11288;16772.5;670.9000000000001;366.0;48.800000000000004;22749.24;121.19999999999999;35701.76;2789.2000000000003;43571.68;5644.0;119161.18;9274.1;37302.04;802.76;27835.600000000002;50205.6;72920.48;189066.47999999998;69905.29999999999
37;7444;18098;643;649;8578;18610.0;744.4000000000001;27147.0;3619.6000000000004;36207.33;192.9;3322.88;259.6;33111.08;4289.0;118398.29000000001;9105.5;41388.64;59542.42;44302.700000000004;4672.8;55413.88;205320.44;86922.15
38;288;9079;964;8312;909;720.0;28.8;13618.5;1815.8000000000002;54282.840000000004;289.2;42557.44;3324.8;3508.74;454.5;114687.52;5913.1;1601.28;29869.91;66419.6;59846.4;5872.14;163609.33000000002;48921.81000000001
39;1767;2980;1254;5981;1684;4417.5;176.70000000000002;4470.0;596.0;70612.74;376.2;30622.72;2392.4;6500.24;842.0;116623.20000000001;4383.3;9824.519999999999;9804.2;86400.6;43063.200000000004;10878.64;159971.16000000003;43347.96000000002
40;2855;13354;702;7625;2529;7137.5;285.5;20031.0;2670.8;39529.62;210.6;39040.0;3050.0;9761.94;1264.5;115500.06;7481.4;15873.8;43934.66;48367.8;54900.0;16337.34;179413.6;63913.54000000001
41;2329;4235;687;1617;14317;5822.5;232.9;6352.5;847.0;38684.97;206.1;8279.04;646.8000000000001;55263.619999999995;7158.5;114402.63;9091.3;12949.24;13933.15;47334.3;11642.4;92487.81999999999;178346.90999999997;63944.27999999997
42;11422;3293;306;11449;2064;28555.0;1142.2;4939.5;658.6;17230.86;91.8;58618.880000000005;4579.6;7967.04;1032.0;117311.28;7504.200000000001;63506.31999999999;10833.97;21083.4;82432.8;13333.44;191189.93;73878.65
43;5068;10171;489;2750;12587;12670.0;506.8;15256.5;2034.2;27535.59;146.7;14080.0;1100.0;48585.82;6293.5;118127.91;10081.2;28178.079999999998;33462.590000000004;33692.100000000006;19800.0;81312.02;196444.79;78316.88
44;9002;8214;1064;4733;158;22505.0;900.2;12321.0;1642.8000000000002;59913.840000000004;319.2;24232.96;1893.2;609.88;79.0;119582.68;4834.4;50051.119999999995;27024.06;73309.6;34077.6;1020.68;185483.06;65900.38
45;8279;12666;533;2902;9042;20697.5;827.9000000000001;18999.0;2533.2000000000003;30013.23;159.9;14858.24;1160.8;34902.119999999995;4521.0;119470.09;9202.8;46031.24;41671.14;36723.700000000004;20894.4;58411.32;203731.80000000002;84261.71000000002
46;17421;13974;657;1777;958;43552.5;1742.1000000000001;20961.0;2794.8;36995.67;197.1;9098.24;710.8000000000001;3697.8799999999997;479.0;114305.29000000001;5923.800000000001;96860.76;45974.46;45267.3;12794.4;6188.68;207085.6;92780.31
47;8753;6663;80;3238;16839;21882.5;875.3000000000001;9994.5;1332.6000000000001;4504.8;24.0;16578.56;1295.2;64998.54;8419.5;117958.9;11946.6;48666.67999999999;21921.27;5512.0;23313.600000000002;108779.94;208193.49;90234.59
48;10239;3473;414;4187;10695;25597.5;1023.9000000000001;5209.5;694.6;23312.34;124.19999999999999;21437.44;1674.8000000000002;41282.7;5347.5;116839.48;8865.0;56928.84;11426.17;28524.600000000002;30146.4;69089.7;196115.71000000002;79276.23000000003
49;19045;5086;466;5824;2177;47612.5;1904.5;7629.0;1017.2;26240.460000000003;139.79999999999998;29818.88;2329.6;8403.22;1088.5;119704.06000000001;6479.6;105890.2;16732.94;32107.4;41932.8;14063.42;210726.76000000004;91022.70000000003
50;16618;22114;129;3013;4669;41545.0;1661.8000000000002;33171.0;4422.8;7263.990000000001;38.699999999999996;15426.56;1205.2;18022.34;2334.5;115428.89;9663.0;92396.07999999999;72755.06;8888.1;21693.600000000002;30161.74;225894.58;110465.68999999999
51;16996;25695;395;1867;1662;42490.0;1699.6000000000001;38542.5;5139.0;22242.45;118.5;9559.04;746.8000000000001;6415.32;831.0;119249.31;8534.900000000001;94497.76;84536.55;27215.500000000004;13442.4;10736.52;230428.72999999998;111179.41999999998
52;16369;1599;854;2240;3650;40922.5;1636.9;2398.5;319.8;48088.740000000005;256.2;11468.800000000001;896.0;14089.0;1825.0;116967.54000000001;4933.9;91011.64;5260.71;58840.600000000006;16128.0;23579.0;194819.95;77852.41
53;6903;6531;101;10676;7029;17257.5;690.3000000000001;9796.5;1306.2;5687.31;30.299999999999997;54661.12;4270.400000000001;27131.94;3514.5;114534.37000000001;9811.7;38380.68;21486.99;6958.900000000001;76867.2;45407.34;189101.11;74566.73999999998
54;16522;5676;1073;1055;67;41305.0;1652.2;8514.0;1135.2;60420.630000000005;321.9;5401.6;422.0;258.62;33.5;115899.85;3564.8;91862.31999999999;18674.04;73929.70000000001;7596.0;432.82;192494.88;76595.03
55;5667;6846;351;1457;17249;14167.5;566.7;10269.0;1369.2;19764.81;105.3;7459.84;582.8000000000001;66581.14;8624.5;118242.29;11248.5;31508.519999999997;22523.34;24183.9;10490.4;111428.54;200134.7;81892.41000000002
56;4468;10688;126;4959;14319;11170.0;446.8;16032.0;2137.6;7095.06;37.8;25390.08;1983.6000000000001;55271.34;7159.5;114958.48;11765.3;24842.079999999998;35163.52;8681.400000000001;35704.8;92500.74;196892.54;81934.06000000001
57;25027;677;440;85;6844;62567.5;2502.7000000000003;1015.5;135.4;24776.4;132.0;435.2;34.0;26417.84;3422.0;115212.43999999999;6226.1;139150.12;2227.33;30316.000000000004;612.0;44212.24;216517.68999999997;101305.24999999999
58;50;3978;1014;466;12693;125.0;5.0;5967.0;795.6;57098.340000000004;304.2;2385.92;186.4;48994.979999999996;6346.5;114571.24;7637.7;278.0;13087.62;69864.6;3355.2000000000003;81996.78;168582.2;54010.96000000001
59;614;7063;957;6753;4134;1535.0;61.400000000000006;10594.5;1412.6000000000001;53888.670000000006;287.09999999999997;34575.36;2701.2000000000003;15957.24;2067.0;116550.77000000002;6529.3;3413.8399999999997;23237.27;65937.3;48621.6;26705.64;167915.65000000002;51364.880000000005
60;2427;14642;1005;804;6820;6067.5;242.70000000000002;21963.0;2928.4;56591.55;301.5;4116.4800000000005;321.6;26325.2;3410.0;115063.73;7204.2;13494.119999999999;48172.18;69244.5;5788.8;44057.2;180756.8;65693.06999999999
61;2537;174;532;8318;10085;6342.5;253.70000000000002;261.0;34.800000000000004;29956.920000000002;159.6;42588.16;3327.2000000000003;38928.1;5042.5;118076.68;8817.8;14105.72;572.46;36654.8;59889.6;65149.1;176371.68;58295.0
62;2241;3925;543;11004;4674;5602.5;224.10000000000002;5887.5;785.0;30576.33;162.9;56340.48;4401.6;18041.64;2337.0;116448.45;7910.6;12459.96;12913.25;37412.700000000004;79228.8;30194.04;172208.75000000003;55760.30000000003
63;19765;8207;191;3797;5908;49412.5;1976.5;12310.5;1641.4;10755.210000000001;57.3;19440.64;1518.8000000000002;22804.88;2954.0;114723.73000000001;8148.0;109893.4;27001.03;13159.900000000001;27338.4;38165.68;215558.40999999997;100834.67999999996
64;6315;11191;315;395;17215;15787.5;631.5;16786.5;2238.2000000000003;17737.65;94.5;2022.4;158.0;66449.9;8607.5;118783.95;11729.7;35111.399999999994;36818.39;21703.5;2844.0;111208.9;207686.19;88902.24
65;12837;1095;189;12171;3091;32092.5;1283.7;1642.5;219.0;10642.59;56.699999999999996;62315.520000000004;4868.400000000001;11931.26;1545.5;118624.37;7973.300000000001;71373.72;3602.55;13022.1;87631.2;19967.86;195597.43;76973.06
66;3456;3383;1559;2142;587;8640.0;345.6;5074.5;676.6;87787.29000000001;467.7;10967.04;856.8000000000001;2265.8199999999997;293.5;114734.65000000002;2640.2000000000003;19215.359999999997;11130.07;107415.1;15422.4;3792.02;156974.94999999998;42240.29999999996
67;7597;11503;417;4115;10151;18992.5;759.7;17254.5;2300.6;23481.27;125.1;21068.8;1646.0;39182.86;5075.5;119979.93000000001;9906.9;42239.32;37844.87;28731.300000000003;29628.0;65575.46;204018.95;84039.02
68;2631;2890;224;8622;12540;6577.5;263.1;4335.0;578.0;12613.44;67.2;44144.64;3448.8;48404.4;6270.0;116074.98000000001;10627.1;14628.359999999999;9508.1;15433.600000000002;62078.4;81008.4;182656.86;66581.87999999998
69;9564;12574;137;4061;12488;23910.0;956.4000000000001;18861.0;2514.8;7714.47;41.1;20792.32;1624.4;48203.68;6244.0;119481.47;11380.7;53175.84;41368.46;9439.300000000001;29239.2;80672.48;213895.27999999997;94413.80999999997
70;499;5989;161;7493;14853;1247.5;49.900000000000006;8983.5;1197.8;9065.91;48.3;38364.16;2997.2000000000003;57332.58;7426.5;114993.65000000001;11719.7;2774.4399999999996;19703.81;11092.900000000001;53949.6;95950.38;183471.13;68477.48
71;4552;19453;531;5853;4656;11380.0;455.20000000000005;29179.5;3890.6000000000004;29900.61;159.29999999999998;29967.36;2341.2000000000003;17972.16;2328.0;118399.63;9174.300000000001;25309.12;64000.37;36585.9;42141.6;30077.76;198114.75000000003;79715.12000000002
72;6556;5690;499;9759;3265;16390.0;655.6;8535.0;1138.0;28098.690000000002;149.7;49966.08;3903.6000000000004;12602.9;1632.5;115592.67;7479.400000000001;36451.36;18720.1;34381.100000000006;70264.8;21091.9;180909.25999999998;65316.58999999998
73;12020;5973;19;12761;2691;30050.0;1202.0;8959.5;1194.6000000000001;1069.89;5.7;65336.32;5104.400000000001;10387.26;1345.5;115802.96999999999;8852.2;66831.2;19651.170000000002;1309.1000000000001;91879.2;17383.86;197054.52999999997;81251.55999999998
74;864;2172;792;5910;9797;2160.0;86.4;3258.0;434.40000000000003;44597.520000000004;237.6;30259.2;2364.0;37816.42;4898.5;118091.14;8020.9;4803.839999999999;7145.88;54568.8;42552.0;63288.62;172359.14;54268.000000000015
75;7796;384;155;15731;1813;19490.0;779.6;576.0;76.80000000000001;8728.050000000001;46.5;80542.72;6292.400000000001;6998.179999999999;906.5;116334.95;8101.800000000001;43345.759999999995;1263.3600000000001;10679.5;113263.2;11711.98;180263.80000000002;63928.85000000002
76;4148;19346;270;5699;9168;10370.0;414.8;29019.0;3869.2000000000003;15203.7;81.0;29178.88;2279.6;35388.479999999996;4584.0;119160.06;11228.6;23062.879999999997;63648.340000000004;18603.0;41032.8;59225.28;205572.30000000002;86412.24000000002
77;15600;7266;148;8119;3917;39000.0;1560.0;10899.0;1453.2;8333.880000000001;44.4;41569.28;3247.6000000000004;15119.619999999999;1958.5;114921.78;8263.7;86736.0;23905.14;10197.2;58456.8;25303.82;204598.96000000002;89677.18000000002
78;11303;17373;731;3657;339;28257.5;1130.3;26059.5;3474.6000000000004;41162.61;219.29999999999998;18723.84;1462.8000000000002;1308.54;169.5;115511.98999999999;6456.500000000001;62844.67999999999;57157.17;50365.9;26330.4;2189.94;198888.09;83376.1
79;10996;2113;206;6660;9939;27490.0;1099.6000000000001;3169.5;422.6;11599.86;61.8;34099.2;2664.0;38364.54;4969.5;114723.1;9217.5;61137.759999999995;6951.77;14193.400000000001;47952.0;64205.94;194440.87;79717.76999999999
80;3655;668;670;799;17661;9137.5;365.5;1002.0;133.6;37727.700000000004;201.0;4090.88;319.6;68171.45999999999;8830.5;120129.54;9850.2;20321.8;2197.72;46163.00000000001;5752.8;114090.06;188525.38;68395.84000000001
81;2885;9020;1058;4794;3358;7212.5;288.5;13530.0;1804.0;59575.98;317.4;24545.28;1917.6000000000001;12961.88;1679.0;117825.64000000001;6006.5;16040.599999999999;29675.8;72896.20000000001;34516.8;21692.68;174822.08000000002;56996.44
82;2986;19154;529;7996;2150;7465.0;298.6;28731.0;3830.8;29787.99;158.7;40939.520000000004;3198.4;8299.0;1075.0;115222.51000000001;8561.5;16602.16;63016.66;36448.100000000006;57571.200000000004;13889.0;187527.12000000002;72304.61000000002
83;2674;15497;687;2875;9443;6685.0;267.40000000000003;23245.5;3099.4;38684.97;206.1;14720.0;1150.0;36449.979999999996;4721.5;119785.45;9444.4;14867.439999999999;50985.13;47334.3;20700.0;61001.78;194888.65;75103.2
84;22209;1411;661;222;5364;55522.5;2220.9;2116.5;282.2;37220.91;198.29999999999998;1136.64;88.80000000000001;20705.04;2682.0;116701.59;5472.200000000001;123482.04;4642.19;45542.9;1598.4;34651.44;209916.97;93215.38
85;1774;6336;1083;4700;5259;4435.0;177.4;9504.0;1267.2;60983.73;324.9;24064.0;1880.0;20299.739999999998;2629.5;119286.47;6279.0;9863.439999999999;20845.44;74618.70000000001;33840.0;33973.14;173140.72000000003;53854.25000000003
86;11152;17514;617;5228;320;27880.0;1115.2;26271.0;3502.8;34743.270000000004;185.1;26767.36;2091.2000000000003;1235.2;160.0;116896.83;7054.300000000001;62005.119999999995;57621.06;42511.3;37641.6;2067.2;201846.28;84949.45
87;911;22741;700;7440;609;2277.5;91.10000000000001;34111.5;4548.2;39417.0;210.0;38092.8;2976.0;2350.74;304.5;116249.54000000001;8129.8;5065.16;74817.89;48230.00000000001;53568.0;3934.14;185615.19000000003;69365.65000000002
88;5696;25386;733;338;6400;14240.0;569.6;38079.0;5077.200000000001;41275.23;219.9;1730.56;135.20000000000002;24704.0;3200.0;120028.79000000001;9201.900000000001;31669.76;83519.94;50503.700000000004;2433.6;41344.0;209471.0;89442.20999999999
89;5395;13900;500;2576;10232;13487.5;539.5;20850.0;2780.0;28155.0;150.0;13189.12;1030.4;39495.52;5116.0;115177.13999999998;9615.9;29996.199999999997;45731.0;34450.0;18547.2;66098.72;194823.12;79645.98000000001
90;863;4659;1099;2697;8680;2157.5;86.30000000000001;6988.5;931.8000000000001;61884.69;329.7;13808.64;1078.8;33504.799999999996;4340.0;118344.13;6766.6;4798.28;15328.11;75721.1;19418.4;56072.8;171338.69;52994.56
91;10010;4595;47;3086;17130;25025.0;1001.0;6892.5;919.0;2646.57;14.1;15800.32;1234.4;66121.8;8565.0;116486.19;11733.5;55655.6;15117.55;3238.3;22219.2;110659.8;206890.45;90404.26000000001
92;23370;2221;583;3467;952;58425.0;2337.0;3331.5;444.20000000000005;32828.73;174.9;17751.04;1386.8000000000002;3674.72;476.0;116010.99000000002;4818.9;129937.2;7307.09;40168.700000000004;24962.4;6149.92;208525.31000000003;92514.32
93;14794;7721;718;3480;3252;36985.0;1479.4;11581.5;1544.2;40430.58;215.4;17817.600000000002;1392.0;12552.72;1626.0;119367.40000000001;6257.0;82254.64;25402.09;49470.200000000004;25056.0;21007.92;203190.84999999998;83823.44999999997
94;2511;914;729;2245;14162;6277.5;251.10000000000002;1371.0;182.8;41049.990000000005;218.7;11494.4;898.0;54665.32;7081.0;114858.21;8631.6;13961.16;3007.06;50228.100000000006;16164.0;91486.52;174846.84000000003;59988.63000000002
95;1224;2257;740;4471;11290;3060.0;122.4;3385.5;451.40000000000003;41669.4;222.0;22891.52;1788.4;43579.4;5645.0;114585.82;8229.2;6805.44;7425.53;50986.00000000001;32191.2;72933.4;170341.57;55755.75
96;2259;8853;535;4321;12634;5647.5;225.9;13279.5;1770.6000000000001;30125.850000000002;160.5;22123.52;1728.4;48767.24;6317.0;119943.61000000002;10202.4;12560.039999999999;29126.37;36861.5;31111.2;81615.64;191274.75;71331.13999999998
97;18015;4726;318;1148;10606;45037.5;1801.5;7089.0;945.2;17906.58;95.39999999999999;5877.76;459.20000000000005;40939.159999999996;5303.0;116850.0;8604.3;100163.4;15548.54;21910.2;8265.6;68514.76;214402.5;97552.5
98;4074;13619;73;8420;9734;10185.0;407.40000000000003;20428.5;2723.8;4110.63;21.9;43110.4;3368.0;37573.24;4867.0;115407.76999999999;11388.1;22651.44;44806.51;5029.700000000001;60624.0;62881.64;195993.28999999998;80585.51999999999
99;829;2891;1337;3488;4366;2072.5;82.9;4336.5;578.2;75286.47;401.09999999999997;17858.56;1395.2;16852.76;2183.0;116406.79;4640.4;4609.24;9511.39;92119.3;25113.600000000002;28204.36;159557.89;43151.10000000002
100;15627;18272;60;8806;808;39067.5;1562.7;27408.0;3654.4;3378.6000000000004;18.0;45086.72;3522.4;3118.88;404.0;118059.70000000001;9161.5;86886.12;60114.88;4134.0;63403.200000000004;5219.68;219757.88;101698.18
101;5217;27168;66;10223;1962;13042.5;521.7;40752.0;5433.6;3716.46;19.8;52341.76;4089.2000000000003;7573.32;981.0;117426.04000000001;11045.300000000001;29006.519999999997;89382.72;4547.400000000001;73605.6;12674.52;209216.75999999998;91790.71999999997
102;1317;12636;443;2947;14190;3292.5;131.70000000000002;18954.0;2527.2000000000003;24945.33;132.9;15088.64;1178.8;54773.4;7095.0;117053.87;11065.6;7322.5199999999995;41572.44;30522.7;21218.4;91667.4;192303.46;75249.59
103;11556;398;373;11588;1637;28890.0;1155.6000000000001;597.0;79.60000000000001;21003.63;111.89999999999999;59330.56;4635.2;6318.82;818.5;116140.01000000001;6800.8;64251.35999999999;1309.42;25699.7;83433.6;10575.02;185269.1;69129.09
104;19063;23355;12;5852;1030;47657.5;1906.3000000000002;35032.5;4671.0;675.72;3.5999999999999996;29962.24;2340.8;3975.7999999999997;515.0;117303.76000000001;9436.7;105990.28;76837.95;826.8000000000001;42134.4;6653.8;232443.22999999995;115139.46999999994
105;3509;9648;533;8603;4889;8772.5;350.90000000000003;14472.0;1929.6000000000001;30013.23;159.9;44047.36;3441.2000000000003;18871.54;2444.5;116176.63;8326.1;19510.039999999997;31741.920000000002;36723.700000000004;61941.6;31582.94;181500.2;65323.57000000001
106;12055;8978;238;6154;8061;30137.5;1205.5;13467.0;1795.6000000000001;13401.78;71.39999999999999;31508.48;2461.6000000000004;31115.46;4030.5;119630.22;9564.6;67025.79999999999;29537.62;16398.2;44308.8;52074.06;209344.47999999998;89714.25999999998
107;3915;5962;1552;1423;966;9787.5;391.5;8943.0;1192.4;87393.12000000001;465.59999999999997;7285.76;569.2;3728.7599999999998;483.0;117138.14;3101.7;21767.399999999998;19614.98;106932.8;10245.6;6240.36;164801.13999999998;47662.999999999985
108;439;11428;372;991;18383;1097.5;43.900000000000006;17142.0;2285.6;20947.32;111.6;5073.92;396.40000000000003;70958.38;9191.5;115219.12;12029.0;2440.8399999999997;37598.12;25630.800000000003;7135.2;118754.18;191559.14;76340.02000000002
109;10261;394;709;3195;8384;25652.5;1026.1000000000001;591.0;78.80000000000001;39923.79;212.7;16358.4;1278.0;32362.239999999998;4192.0;114887.93;6787.6;57051.159999999996;1296.26;48850.100000000006;23004.0;54160.64;184362.16;69474.23000000001
110;11284;14798;46;3606;11895;28210.0;1128.4;22197.0;2959.6000000000004;2590.26;13.799999999999999;18462.72;1442.4;45914.7;5947.5;117374.68000000001;11491.7;62739.03999999999;48685.42;3169.4;25963.2;76841.7;217398.76;100024.08
111;19824;4611;621;4627;130;49560.0;1982.4;6916.5;922.2;34968.51;186.29999999999998;23690.24;1850.8000000000002;501.8;65.0;115637.05000000002;5006.700000000001;110221.43999999999;15170.19;42786.9;33314.4;839.8;202332.72999999998;86695.67999999996
